model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gemini-2.0-flash,google,0.9,reason_first,18,7069,786,8192,0.7,0.875,8736,871,0.001222,6037.889375000304,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,18,3927,3928,8192,0.7,0.875,8832,818,0.0012104000000000001,5790.982625000197,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,18,3927,3928,8192,0.8,1.0,8833,765,0.0011893000000000001,5386.799041999893,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,16,5891,1964,8192,0.8,1.0,8773,849,0.0012169000000000001,6168.401665999681,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,16,1963,5892,8192,0.7,0.875,8905,748,0.0011897000000000001,5804.627250000067,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,17,1963,5892,8192,0.7,0.875,8905,1024,0.0013001,7209.267042000192,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,reason_first,17,5891,1964,8192,0.7,0.875,8773,735,0.0011713000000000001,5115.1932920001855,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,15,0,7855,8192,0.8,1.0,8971,732,0.0011899,5410.759209000389,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,14,5891,1964,8192,0.8,1.0,8773,1024,0.0012869000000000001,7142.286166999838,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,16,0,7855,8192,0.8,1.0,8971,931,0.0012695,6852.405958000418,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,18,0,7855,8192,0.8,1.0,8971,848,0.0012363000000000003,6172.271957999783,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,19,7069,786,8192,0.8,1.0,8736,882,0.0012264,6408.414500000163,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,18,1963,5892,8192,0.8,0.875,8905,838,0.0012257000000000001,6218.053666999822,1,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,18,7069,786,8192,0.7,0.875,8736,749,0.0011732000000000001,5983.315167000001,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,17,1963,5892,8192,0.8,1.0,8905,616,0.0011369000000000002,4405.724290999842,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,18,1963,5892,8192,0.7,0.875,8905,721,0.0011789,6049.251874999754,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,15,5891,1964,8192,0.8,1.0,8773,1019,0.0012849,7745.056958000077,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,19,1963,5892,8192,0.8,1.0,8905,717,0.0011773,5891.920999999911,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,18,5891,1964,8192,0.7,0.875,8773,842,0.0012141,6421.720124999865,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,16,5891,1964,8192,0.8,1.0,8773,832,0.0012101000000000002,6964.911999999913,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,19,1963,5892,8192,0.8,1.0,8905,815,0.0012165,6902.023583999835,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,19,3927,3928,8192,0.7,0.875,8832,812,0.001208,6020.455249999941,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,17,5891,1964,8192,0.9,1.0,8773,715,0.0011633000000000001,5622.00516699977,0,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,19,7069,786,8192,0.8,1.0,8736,849,0.0012132,6818.213582999761,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,18,5891,1964,8192,0.8,1.0,8773,662,0.0011421,5499.788999999964,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,19,5891,1964,8192,0.8,0.875,8773,831,0.0012097,6897.979041999861,1,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,17,0,7855,8192,0.9,1.0,8971,753,0.0011983,6495.370333999745,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,18,0,7855,8192,0.9,1.0,8971,911,0.0012615,7139.73974999999,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,19,0,7855,8192,1.0,1.0,8971,878,0.0012483000000000001,6586.501000000226,1,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,19,3927,3928,8192,0.8,1.0,8833,858,0.0012265,6686.119667000185,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,19,0,7855,8192,0.8,1.0,8971,746,0.0011955,6104.314582999905,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,19,5891,1964,8192,0.9,1.0,8773,720,0.0011653000000000002,5897.697041999891,1,0,1,1,1,1,1,1,1,1
